id,roundId,easting,northing,depotId,dayId
840,3_2,531331.4342,179757.2757,4,2
841,2_2,533048.0665,181605.7148,3,2
842,2_2,532912.9163,181953.4369,3,2
843,1_2,533481.9848,180124.1442,2,2
844,1_2,533151.9541,179727.9754,2,2
845,0_2,531079.7157,181440.1147,1,2
846,7_2,531843.1784,179962.5639,4,2
847,6_2,532459.2133,180271.3951,3,2
848,7_2,531888.2134,180384.7066,4,2
850,0_2,530897.2079,181646.1144,1,2
851,3_2,531025.3452,179489.8766,4,2
852,3_2,531822.6169,179262.8992,4,2
853,0_2,531614.07,181242.5988,1,2
854,4_2,532169.46,181501.6946,1,2
855,5_2,533304.601,180720.1985,2,2
857,2_2,533332.2985,181423.3874,3,2
859,7_2,531493.8408,180416.0429,4,2
860,3_2,531004.4928,179514.7365,4,2
861,3_2,530762.7436,180211.9111,4,2
862,1_2,533696.7127,179803.0037,2,2
863,7_2,531466.8453,180320.2026,4,2
864,6_2,532064.0547,179562.4894,3,2
866,6_2,531892.1645,179585.1244,3,2
867,4_2,531949.6908,180888.0294,1,2
868,4_2,532315.8798,181552.5837,1,2
869,4_2,532591.8812,181692.5909,1,2
871,1_2,533167.5418,180154.8831,2,2
872,5_2,532905.9734,180687.1201,2,2
873,0_2,531705.3704,181446.2959,1,2
874,4_2,532402.0654,181674.6816,1,2
875,0_2,531371.8904,181834.0037,1,2
876,7_2,530913.3193,180251.4727,4,2
877,2_2,533543.7011,181586.5354,3,2
878,3_2,530800.0141,179196.0559,4,2
879,2_2,534053.829,181642.366,3,2
880,3_2,531551.9952,179552.8542,4,2
881,6_2,532539.688,180291.2956,3,2
882,6_2,532683.5627,179446.8963,3,2
883,0_2,531308.6648,181149.8276,1,2
884,4_2,532247.077,181661.1094,1,2
885,0_2,531169.6511,181622.0425,1,2
886,4_2,531808.4913,181282.984,1,2
887,2_2,533207.9293,181220.2372,3,2
888,6_2,532389.9553,179841.8723,3,2
889,3_2,530720.2368,179678.2402,4,2
890,5_2,533225.662,180711.9199,2,2
891,5_2,532809.6456,180718.9107,2,2
893,4_2,531933.1679,181924.4154,1,2
894,2_2,533492.7917,181957.4864,3,2
895,6_2,532797.6857,179778.4132,3,2
896,0_2,531183.7816,180890.5325,1,2
897,3_2,530971.5859,180056.1746,4,2
898,2_2,533444.3118,181959.2017,3,2
899,6_2,532629.9057,179374.4211,3,2
900,6_2,532800.8362,179424.0057,3,2
901,4_2,531824.4301,181240.4732,1,2
902,2_2,533047.1314,181409.8243,3,2
903,0_2,530669.7223,181557.6765,1,2
904,5_2,533779.5024,180914.3362,2,2
905,4_2,532785.407,181201.2617,1,2
906,1_2,533366.1547,180142.8682,2,2
907,5_2,533161.655,180712.6569,2,2
908,2_2,532843.5884,181977.8307,3,2
909,1_2,533221.8843,179860.0806,2,2
911,3_2,531478.2434,179430.3245,4,2
913,6_2,532708.8847,180157.2638,3,2
914,4_2,532422.6026,180997.8359,1,2
915,1_2,533588.0728,179776.9242,2,2
916,6_2,532346.986,180271.7029,3,2
917,3_2,531074.6392,180110.4411,4,2
918,1_2,533818.0781,179484.2925,2,2
919,6_2,532410.0386,180426.7091,3,2
921,3_2,531012.4871,179298.1247,4,2
922,4_2,531991.6843,181911.6812,1,2
923,5_2,533494.9288,180623.6705,2,2
924,4_2,532122.7955,181590.6111,1,2
925,7_2,531407.503,180314.9794,4,2
927,4_2,532670.6685,181349.3412,1,2
928,4_2,532070.686,181701.4948,1,2
929,6_2,532172.3061,179833.1433,3,2
930,4_2,532699.0038,181562.5695,1,2
931,5_2,532928.6441,180664.9042,2,2
933,0_2,530964.6715,180873.1354,1,2
934,2_2,532931.9342,181937.7957,3,2
935,7_2,531592.7671,180507.4036,4,2
936,3_2,530750.7041,179451.2236,4,2
937,0_2,531740.0714,181066.2773,1,2
938,3_2,530979.0066,179621.668,4,2
939,4_2,532379.4602,181946.8198,1,2
940,1_2,533746.7311,179822.3378,2,2
941,2_2,532890.2572,181975.2893,3,2
942,4_2,532077.421,181308.159,1,2
943,1_2,533124.2628,180115.6511,2,2
944,0_2,530911.6448,181468.8779,1,2
945,1_2,533065.3774,179801.4749,2,2
948,1_2,533118.558,179551.9079,2,2
949,6_2,532196.7905,179926.2875,3,2
950,4_2,531966.2282,180875.996,1,2
951,2_2,532869.6006,181723.8042,3,2
952,3_2,530715.2212,179490.1218,4,2
954,5_2,533387.0425,181101.5479,2,2
955,3_2,530914.4978,180144.4139,4,2
957,3_2,531209.7082,179440.5208,4,2
958,2_2,533665.683,181686.2634,3,2
959,0_2,531358.843,181165.7881,1,2
960,2_2,533405.3365,181683.4941,3,2
961,2_2,533717.8691,181821.3158,3,2
962,1_2,532991.6023,179413.2532,2,2
963,1_2,533378.5683,179421.0157,2,2
964,1_2,533866.8351,179278.2139,2,2
965,5_2,533243.6139,180690.1367,2,2
966,4_2,532656.8273,181037.7834,1,2
967,3_2,531324.7398,179398.9246,4,2
969,0_2,530990.3614,181586.9321,1,2
970,1_2,533137.0213,179412.9516,2,2
971,6_2,532707.9728,179898.8991,3,2
972,4_2,532700.9595,181702.6788,1,2
973,5_2,533968.3084,180806.933,2,2
974,2_2,532897.9925,181661.8432,3,2
976,5_2,533611.6376,180674.7211,2,2
977,4_2,532188.3513,181420.5245,1,2
978,4_2,532320.731,181492.5637,1,2
980,4_2,532655.6351,181399.6076,1,2
982,5_2,533690.5297,181082.9767,2,2
983,1_2,533099.4744,179232.0215,2,2
984,7_2,531559.0514,180283.1597,4,2
986,2_2,533453.3697,181862.8907,3,2
987,0_2,531010.2487,181001.5619,1,2
988,3_2,530877.8626,179990.6818,4,2
989,0_2,531173.3848,181067.9777,1,2
990,2_2,533787.3577,181304.4767,3,2
991,3_2,531601.983,179587.2588,4,2
992,1_2,533246.991,179966.4414,2,2
993,6_2,532851.6691,179939.7819,3,2
994,1_2,533474.1307,180171.5576,2,2
995,0_2,531575.2268,181186.2864,1,2
996,6_2,532585.2078,179674.3949,3,2
997,3_2,531041.3561,179452.2447,4,2
999,2_2,533755.5354,181726.9712,3,2
1000,6_2,532357.1185,180251.1888,3,2
1001,4_2,532880.0744,181253.8476,1,2
1002,1_2,533611.4482,179886.402,2,2
1003,6_2,532300.815,179817.5149,3,2
1004,4_2,532564.4925,181637.3278,1,2
1005,6_2,532079.276,180062.2169,3,2
1006,1_2,533308.9669,180048.0087,2,2
1007,2_2,533620.2084,181552.4457,3,2
1008,6_2,532950.0654,179602.3557,3,2
1009,0_2,531491.8137,181457.0515,1,2
1010,2_2,534018.3985,181647.1243,3,2
1011,7_2,531563.2392,180395.1291,4,2
1013,7_2,532137.8852,180304.5446,4,2
1014,4_2,532955.2108,181214.3002,1,2
1015,7_2,532190.4005,180519.1613,4,2
1016,7_2,532150.138,180347.6244,4,2
1017,3_2,531798.5695,179609.422,4,2
1019,4_2,532489.4382,181274.7943,1,2
1020,3_2,530894.6084,179367.4937,4,2
1021,3_2,531699.1382,179677.4119,4,2
1022,5_2,533366.3969,181103.2272,2,2
1023,6_2,532535.5973,180374.2058,3,2
1024,7_2,531677.9617,180149.0228,4,2
1025,3_2,530987.1081,179434.6368,4,2
1026,2_2,533087.9268,181961.1422,3,2
1027,1_2,533635.9714,180023.8938,2,2
1028,1_2,533872.8994,179843.5169,2,2
1029,6_2,532363.9274,180224.4335,3,2
1032,6_2,532293.5943,180000.5017,3,2
1033,6_2,532431.7292,179804.7162,3,2
1034,5_2,533358.4455,180585.4158,2,2
1035,6_2,532649.3983,179933.0105,3,2
1036,6_2,532272.0599,180243.9791,3,2
1037,4_2,532303.0932,181314.5467,1,2
1038,6_2,532282.8581,179550.5292,3,2
1039,7_2,531806.0145,179960.212,4,2
1040,0_2,531178.1709,181266.6277,1,2
1041,6_2,532378.8313,179567.413,3,2
1042,0_2,531089.3184,181066.5307,1,2
1043,6_2,532613.9143,180244.4551,3,2
1044,0_2,531718.1234,181629.9941,1,2
1045,5_2,533093.0699,180705.7145,2,2
1046,6_2,532685.7152,180168.222,3,2
1047,4_2,532560.9496,181480.3246,1,2
1048,4_2,532359.812,180954.5268,1,2
1049,1_2,533638.3871,179573.0619,2,2
1050,4_2,532717.3062,180777.4345,1,2
1051,0_2,531107.4526,181557.0115,1,2
1054,7_2,531557.7522,179889.0905,4,2
1056,5_2,532884.7502,180785.4278,2,2
1057,2_2,533905.483,181360.9507,3,2
1059,2_2,533109.4174,181750.4615,3,2
1060,5_2,532888.2261,180850.1336,2,2
1061,6_2,532811.3351,179788.3452,3,2
1062,4_2,532151.5041,182005.2974,1,2
1063,6_2,532007.2071,179778.3412,3,2
1064,3_2,531062.3406,179353.6634,4,2
1065,6_2,532428.9581,180190.9459,3,2
1066,0_2,530802.3974,181578.0063,1,2
1067,5_2,534012.3915,181262.1783,2,2
1068,1_2,533699.7999,179512.6051,2,2
1070,6_2,532521.1861,179346.535,3,2
1071,4_2,532787.9583,181413.2829,1,2
1072,3_2,531589.5049,179277.4476,4,2
1073,1_2,533930.409,179665.9128,2,2
1074,5_2,533620.4266,181073.4477,2,2
1075,0_2,531425.7999,180905.3621,1,2
1076,4_2,531995.8209,181658.6248,1,2
1077,0_2,531278.3932,181285.1067,1,2
1078,4_2,531871.905,181893.2314,1,2
1079,6_2,532393.4366,179741.6937,3,2
1080,4_2,532140.369,181479.4236,1,2
1081,5_2,532991.586,181157.1884,2,2
1082,5_2,533419.9486,180935.1562,2,2
1084,3_2,531363.9723,179633.1518,4,2
1086,3_2,531238.91,179255.1977,4,2
1088,2_2,533252.4567,181403.8387,3,2
1089,4_2,532380.3138,181780.4023,1,2
1091,4_2,531823.6985,181938.8437,1,2
1092,5_2,533276.0394,180910.9303,2,2
1093,7_2,531671.8741,179968.1295,4,2
1094,1_2,533193.457,179857.9954,2,2
1095,0_2,530713.2128,181428.5002,1,2
1097,1_2,534042.5777,179851.0647,2,2
1098,7_2,532194.4183,180290.2211,4,2
1099,4_2,531883.1269,180884.8698,1,2
1100,5_2,533263.405,180720.0583,2,2
1101,1_2,533550.9793,180007.4552,2,2
1102,2_2,533644.641,181990.8613,3,2
1103,3_2,530836.7007,179332.6651,4,2
1104,3_2,531472.6215,179659.4483,4,2
1105,0_2,531366.4703,181444.9769,1,2
1106,6_2,532058.604,179637.4471,3,2
1107,6_2,532309.1277,179654.7124,3,2
1108,2_2,533392.0377,181999.1547,3,2
1109,4_2,532243.8511,180803.5208,1,2
1110,5_2,532844.8368,180720.061,2,2
1111,1_2,534087.0296,179342.7877,2,2
1112,0_2,531134.9205,181565.2307,1,2
1113,1_2,533500.6137,179998.8615,2,2
1114,6_2,532313.0745,179803.1911,3,2
1115,5_2,533400.8575,180820.8772,2,2
1116,2_2,533751.9858,181893.5684,3,2
1117,4_2,532803.0612,181473.582,1,2
1118,2_2,534091.0088,181623.5292,3,2
1119,5_2,534075.0199,180922.7491,2,2
1120,2_2,533218.2884,181719.3123,3,2
1121,5_2,533302.9902,180870.6281,2,2
1122,0_2,531535.3095,181043.6228,1,2
1123,0_2,531494.7424,180987.2173,1,2
1124,0_2,531687.6812,181159.4119,1,2
1125,7_2,531834.0675,180336.3533,4,2
1126,2_2,533397.0132,181289.8034,3,2
1127,4_2,532194.6531,181370.5369,1,2
1128,0_2,531063.6899,181683.8989,1,2
1129,5_2,533625.8753,180587.1781,2,2
1130,2_2,533839.2816,181869.1146,3,2
1131,1_2,533654.3713,179842.2422,2,2
1132,4_2,531960.9405,181831.8405,1,2
1133,5_2,533034.3959,180956.1162,2,2
1134,7_2,531758.1759,179860.1727,4,2
1135,5_2,533417.2811,181041.4576,2,2
1138,0_2,530827.8351,181901.8222,1,2
1140,3_2,530850.8708,179415.3964,4,2
1142,1_2,533660.3693,179603.3729,2,2
1143,2_2,533836.5587,181646.4149,3,2
1144,7_2,531788.0753,179882.4603,4,2
1145,5_2,533750.4001,181189.4333,2,2
1147,7_2,531835.4415,180288.2116,4,2
1148,0_2,531073.6435,181144.8517,1,2
1150,0_2,531069.5192,181314.0025,1,2
1152,0_2,531450.5783,181871.2297,1,2
1153,4_2,532122.1357,181171.4223,1,2
1154,4_2,531870.5358,181219.3429,1,2
1155,4_2,532034.6969,181491.3873,1,2
1156,0_2,531095.8137,180950.4418,1,2
1157,4_2,532665.235,180777.2176,1,2
1158,0_2,531479.1682,181188.888,1,2
1159,7_2,531223.278,180265.2523,4,2
1160,0_2,530682.845,180914.1468,1,2
1161,6_2,532372.4281,180377.1935,3,2
1162,3_2,530874.552,179983.0575,4,2
1163,4_2,532879.7066,181256.6921,1,2
1164,1_2,533723.4378,179637.6786,2,2
1165,6_2,532809.0996,180103.84,3,2
1166,4_2,531797.9045,181105.9742,1,2
1167,2_2,533171.8386,181659.9082,3,2
1168,3_2,530992.5985,179581.3441,4,2
1169,2_2,533602.042,181889.1158,3,2
1170,5_2,533155.2184,180878.3003,2,2
1171,3_2,531612.6631,179688.0976,4,2
1172,6_2,532888.8574,179693.0675,3,2
1173,4_2,532058.0602,181923.2349,1,2
1174,0_2,531497.2808,181235.5666,1,2
1175,1_2,533748.8721,179565.3201,2,2
1177,0_2,530948.115,180979.0743,1,2
1178,4_2,532447.9721,181566.2484,1,2
1180,5_2,534060.6349,180344.7278,2,2
1181,2_2,532994.5916,181800.5164,3,2
1182,5_2,533496.1066,180853.3974,2,2
1183,1_2,533665.1368,179379.4955,2,2
1184,3_2,531500.6257,179436.4405,4,2
1185,7_2,531247.4734,180322.1253,4,2
1186,1_2,533029.7155,179237.5571,2,2
1188,6_2,532361.5731,179907.8138,3,2
1189,3_2,530671.3127,179378.5448,4,2
1190,7_2,531606.2059,180325.6481,4,2
1192,4_2,532272.4766,181897.2231,1,2
1193,1_2,533218.3254,179952.9297,2,2
1194,3_2,530862.3197,179412.409,4,2
1195,4_2,532244.1495,182005.6083,1,2
1196,0_2,530898.9959,181176.6217,1,2
1197,0_2,531070.4368,181574.2319,1,2
1198,0_2,531344.8448,181176.2406,1,2
1199,3_2,531569.8152,179339.4653,4,2
1200,7_2,531393.4303,180397.0523,4,2
1201,4_2,532180.6799,181679.1359,1,2
1203,3_2,531189.7121,179697.4129,4,2
1204,2_2,533469.9821,181280.9174,3,2
1205,2_2,533493.4728,181597.7913,3,2
1206,2_2,533141.3791,181731.2846,3,2
1207,3_2,531429.1276,179514.4135,4,2
1208,5_2,533989.7687,180862.4452,2,2
1209,1_2,533762.2569,179267.8566,2,2
1210,7_2,531092.0278,180462.1667,4,2
1211,7_2,531447.8828,180539.5128,4,2
1212,0_2,530877.6111,181233.9387,1,2
1213,2_2,532907.7527,181799.0971,3,2
1216,7_2,531530.3697,180066.0596,4,2
1217,6_2,532267.7964,180010.5543,3,2
1219,3_2,531190.0273,180027.7798,4,2
1220,4_2,531919.3487,181395.9838,1,2
1221,6_2,532386.5896,179659.4266,3,2
1222,2_2,532897.3933,181537.7728,3,2
1223,0_2,531638.1868,181072.1953,1,2
1224,4_2,531911.1576,181556.033,1,2
1225,7_2,531676.7268,180002.627,4,2
1226,1_2,533404.9725,179192.3525,2,2
1227,6_2,532463.9478,179801.0826,3,2
1229,3_2,531113.9226,179588.6344,4,2
1230,1_2,533661.9046,179513.5164,2,2
1231,0_2,531480.8309,181272.1848,1,2
1233,0_2,530859.2267,181564.8342,1,2
1234,0_2,531698.3131,181164.6387,1,2
1235,7_2,531787.9488,180289.9633,4,2
1236,1_2,533416.5981,179382.8587,2,2
1237,2_2,533083.2514,181534.5027,3,2
1238,4_2,531883.8701,181813.5101,1,2
1239,6_2,532321.4507,179766.5005,3,2
1240,3_2,531408.9308,179620.2317,4,2
1241,7_2,531360.0617,180484.6873,4,2
1242,0_2,531381.8938,181865.2738,1,2
1243,5_2,533830.1151,181201.4614,2,2
1244,0_2,530895.0178,181742.4149,1,2
1247,1_2,533995.6918,179607.5268,2,2
1249,1_2,533850.4182,179614.4652,2,2
1250,5_2,533473.1891,180559.5748,2,2
1251,3_2,531788.3323,179249.4433,4,2
1252,0_2,531442.594,181141.4277,1,2
1253,6_2,532417.581,179972.7191,3,2
1254,4_2,532661.4564,181012.7319,1,2
1255,2_2,533287.0313,181965.5411,3,2
1256,2_2,534044.6099,181850.434,3,2
1257,6_2,532823.0609,179951.8855,3,2
1260,4_2,532240.3511,180807.9535,1,2
1261,0_2,531598.2018,181872.6276,1,2
1262,2_2,533523.2959,181800.037,3,2
1263,3_2,530692.4265,179843.0071,4,2
1264,6_2,532927.1319,179933.0759,3,2
1265,6_2,532586.6033,179650.1302,3,2
1266,0_2,530665.4491,181100.436,1,2
1267,7_2,531377.9901,180003.6069,4,2
1268,0_2,531726.7155,181248.7426,1,2
1269,6_2,532298.2357,179760.3282,3,2
1270,7_2,530986.9017,180423.7748,4,2
1272,3_2,530690.3425,179384.0591,4,2
1273,2_2,533525.3323,181345.3532,3,2
1274,2_2,533644.0132,181888.5445,3,2
1276,6_2,532345.7945,179226.8794,3,2
1277,1_2,533485.0651,180111.204,2,2
1279,4_2,532360.1294,181330.1699,1,2
1280,0_2,530789.16,181018.5026,1,2
1281,3_2,530761.2225,179888.0099,4,2
1282,0_2,531425.0215,181291.5728,1,2
1284,6_2,532283.7009,179440.9062,3,2
1285,5_2,533712.7964,181157.743,2,2
1286,7_2,531176.9524,180227.6095,4,2
1287,1_2,533125.0992,179318.8236,2,2
1288,0_2,531197.4394,181401.7705,1,2
1289,6_2,532925.4952,179547.5466,3,2
1291,0_2,530986.7638,181375.7013,1,2
1292,1_2,533297.0827,179408.1521,2,2
1293,2_2,533254.4835,181361.899,3,2
1294,4_2,532257.9677,180896.8093,1,2
1295,4_2,532480.3997,181291.4641,1,2
1296,4_2,532139.2819,181278.02,1,2
1297,6_2,532186.503,179824.1536,3,2
1298,3_2,531543.2737,179596.1274,4,2
1299,6_2,532324.6843,180464.0381,3,2
1300,5_2,533263.7127,180752.6438,2,2
1301,3_2,530764.9718,180107.1136,4,2
1302,3_2,531270.957,179767.2844,4,2
1303,6_2,532615.9027,179754.5374,3,2
1304,0_2,531452.822,181587.4152,1,2
1305,1_2,533039.9087,179464.1436,2,2
1306,2_2,533548.5724,181865.9707,3,2
1307,4_2,532741.1955,181181.1178,1,2
1308,3_2,530851.336,179989.2279,4,2
1309,7_2,531798.391,180064.8088,4,2
1311,1_2,533179.6025,179778.682,2,2
1312,4_2,532556.0312,181211.4903,1,2
1313,6_2,532649.3197,179942.1565,3,2
1314,7_2,531648.5589,179808.1024,4,2
1315,6_2,532334.0844,179289.9723,3,2
1316,3_2,531380.8341,179587.8509,4,2
1317,0_2,531378.7471,181114.3305,1,2
1318,7_2,531985.4809,180063.4568,4,2
1319,5_2,533497.3907,180655.1259,2,2
1320,3_2,530966.2006,179314.6939,4,2
1321,0_2,531730.6562,181357.9099,1,2
1322,0_2,531676.9094,181741.6772,1,2
1324,6_2,532784.1578,179295.3406,3,2
1327,1_2,533538.4767,179482.7124,2,2
1328,0_2,530709.9214,180945.4692,1,2
1330,7_2,532017.4646,180237.7064,4,2
1331,2_2,533361.5671,181691.6554,3,2
1332,4_2,532590.3717,181128.1003,1,2
1333,5_2,533014.7806,180796.9103,2,2
1337,0_2,531233.8929,181276.9407,1,2
1338,7_2,531739.8552,179925.8049,4,2
1339,0_2,530694.1551,181136.8277,1,2
1340,0_2,531370.7452,181482.3116,1,2
1341,3_2,530916.2757,180227.4051,4,2
1342,0_2,531434.4021,181291.0062,1,2
1343,2_2,533486.6662,181916.4992,3,2
1344,6_2,532138.9068,179594.9931,3,2
1345,2_2,533177.5882,181850.6774,3,2
1347,4_2,532097.34,181281.8009,1,2
1348,0_2,530921.3456,181126.2526,1,2
1349,1_2,533469.3621,180168.2814,2,2
1350,0_2,531027.7398,181013.0297,1,2
1351,0_2,530679.0453,181537.7713,1,2
1352,1_2,533150.7727,179698.0426,2,2
1353,3_2,531829.9125,179279.097,4,2
1354,1_2,533461.4993,179715.5323,2,2
1355,4_2,532131.325,181887.6416,1,2
1356,1_2,533375.8008,179270.5736,2,2
1357,3_2,531057.799,179414.9222,4,2
1358,0_2,531428.7497,181540.7658,1,2
1359,4_2,532575.0802,181737.9123,1,2
1360,4_2,532337.4268,181737.8387,1,2
1362,2_2,533193.0946,181572.7879,3,2
1364,4_2,532028.957,181875.5911,1,2
1366,0_2,531143.4505,181306.638,1,2
1367,0_2,531491.5424,181722.5042,1,2
1368,3_2,531019.1201,180084.8734,4,2
1369,7_2,531627.4489,180175.1316,4,2
1370,3_2,530765.1986,179513.9797,4,2
1371,3_2,530708.7702,179551.942,4,2
1372,1_2,533141.6808,179822.4573,2,2
1373,1_2,532996.037,179805.9723,2,2
1374,1_2,533382.1954,179368.6949,2,2
1375,5_2,533644.3734,180539.6083,2,2
1376,0_2,530896.9989,181277.9921,1,2
1377,2_2,533817.4835,181495.8676,3,2
1378,2_2,533961.5352,181919.0047,3,2
1380,1_2,533545.0107,179467.4214,2,2
1382,4_2,532715.904,181801.8858,1,2
1383,6_2,532613.1874,180056.4641,3,2
1385,2_2,533178.4563,181508.1139,3,2
1386,0_2,531243.3605,181152.79,1,2
1387,7_2,531845.0997,179786.0324,4,2
1388,4_2,532160.1297,181682.9204,1,2
1389,2_2,533378.7145,181302.1219,3,2
1390,1_2,533960.2366,179234.1252,2,2
1391,3_2,530769.305,179807.6427,4,2
1392,7_2,531729.7543,180359.9395,4,2
1393,4_2,532406.2954,180762.1707,1,2
1394,4_2,532520.3449,181338.5613,1,2
1395,5_2,533778.0691,180983.7359,2,2
1396,0_2,531733.0463,181044.2779,1,2
1397,4_2,532775.9308,180962.0569,1,2
1398,1_2,532955.2869,179286.949,2,2
1399,3_2,531071.4734,179625.8175,4,2
1400,6_2,532667.192,179353.0336,3,2
1401,7_2,531712.329,180493.4753,4,2
1402,1_2,534059.3691,179375.4347,2,2
1403,6_2,531990.4337,179228.6877,3,2
1404,2_2,532898.6537,181875.9152,3,2
1405,5_2,533959.5065,181203.3431,2,2
1406,4_2,532131.7081,181972.9496,1,2
1407,3_2,530941.2853,179553.9903,4,2
1408,1_2,533914.5453,179689.7878,2,2
1410,6_2,532551.9253,179524.0362,3,2
1411,4_2,532103.2435,181122.2283,1,2
1412,6_2,532536.1104,180224.1578,3,2
1413,1_2,533339.9178,180059.108,2,2
1414,1_2,533511.762,179708.5078,2,2
1415,2_2,533313.5578,181934.7224,3,2
1416,7_2,531619.3572,180436.1808,4,2
1418,3_2,531014.6818,179685.8335,4,2
1419,1_2,533679.566,179385.0838,2,2
1420,5_2,533210.0549,180727.6452,2,2
1421,1_2,533655.3034,179395.6027,2,2
1423,3_2,531001.1837,179810.8545,4,2
1424,0_2,530771.0187,181842.349,1,2
1426,5_2,533926.1057,180411.5129,2,2
1428,3_2,530930.2644,179514.9927,4,2
1429,7_2,531329.8572,180279.5021,4,2
1430,5_2,533308.1874,180601.9745,2,2
1431,4_2,532779.0669,181436.1005,1,2
1434,5_2,533030.7233,181098.8502,2,2
1435,1_2,533127.7002,179946.587,2,2
1437,1_2,533709.0032,179681.9865,2,2
1438,2_2,533156.3433,181769.485,3,2
1439,5_2,532923.2454,180680.3812,2,2
1440,5_2,533998.0779,180639.5351,2,2
1441,1_2,533506.8834,179518.2148,2,2
1442,6_2,532524.0905,179565.6105,3,2
1443,7_2,531555.2124,180425.7967,4,2
1445,1_2,533723.0631,179412.5648,2,2
1446,6_2,532695.6642,179347.0072,3,2
1448,5_2,533961.714,180798.5412,2,2
1449,0_2,531721.856,181641.5565,1,2
1450,0_2,530982.6252,181497.5173,1,2
1451,1_2,533048.5652,179896.1294,2,2
1453,6_2,532122.2754,179459.9131,3,2
1454,4_2,531981.4179,182004.7898,1,2
1455,0_2,530646.1639,181057.4684,1,2
1456,6_2,532620.6249,179795.0076,3,2
1457,2_2,533984.484,181547.3106,3,2
1458,5_2,533758.3613,180780.4553,2,2
1459,5_2,533734.1032,180493.0056,2,2
1460,5_2,533731.9091,180668.2773,2,2
1461,5_2,533339.786,180743.8506,2,2
1462,4_2,531904.8695,181077.1913,1,2
1463,3_2,531429.7124,179565.5937,4,2
1464,2_2,533957.3282,181972.6135,3,2
1465,7_2,531516.5909,180384.3815,4,2
1469,7_2,531936.2677,180261.658,4,2
1470,0_2,531121.7162,181282.4505,1,2
1471,6_2,531841.2726,179505.133,3,2
1472,3_2,530800.6836,179229.6148,4,2
1473,6_2,532219.1437,179668.5579,3,2
1474,1_2,533770.1536,179485.3851,2,2
1475,4_2,532609.1197,181769.484,1,2
1476,7_2,531347.8223,180498.1661,4,2
1477,3_2,531176.5595,179461.326,4,2
1478,4_2,532434.9427,180786.3758,1,2
1479,2_2,533840.198,181622.3179,3,2
1480,5_2,533484.9623,180872.7006,2,2
1481,6_2,532609.1803,179821.0374,3,2
1482,1_2,533962.7841,179406.3191,2,2
1483,7_2,531986.3071,180307.5928,4,2
1484,6_2,531959.3086,179401.0895,3,2
1485,4_2,532486.5266,181574.0121,1,2
1486,0_2,531780.7669,181939.411,1,2
1487,3_2,531140.9127,179932.2124,4,2
1488,6_2,532884.6999,179416.6464,3,2
1489,2_2,533669.0669,181754.342,3,2
1490,4_2,532212.6019,181885.2725,1,2
1491,1_2,533821.8737,179805.343,2,2
1492,5_2,533294.6843,180936.1644,2,2
1493,2_2,533607.0058,181774.9733,3,2
1494,1_2,533940.6901,179392.3133,2,2
1495,7_2,531099.0825,180320.3435,4,2
1496,3_2,531083.5518,179921.7235,4,2
1497,2_2,533337.0204,181965.8015,3,2
1498,1_2,533285.9207,179826.2541,2,2
1499,0_2,530778.7219,181113.0342,1,2
1500,7_2,532028.1065,180003.2778,4,2
1501,4_2,532472.9854,181930.7886,1,2
1502,1_2,533249.8445,179915.2808,2,2
1504,5_2,533346.788,180866.8837,2,2
1505,0_2,531314.7827,181216.2515,1,2
1506,6_2,532437.8932,179295.4404,3,2
1507,7_2,531318.3357,180259.4715,4,2
1508,6_2,532076.5328,180001.6726,3,2
1509,6_2,532656.6267,180098.3996,3,2
1510,4_2,532166.8235,181300.8392,1,2
1511,0_2,531730.2513,181782.8587,1,2
1512,6_2,532717.4262,180253.2457,3,2
1513,4_2,532827.7683,181070.3416,1,2
1514,6_2,532645.1556,179579.4761,3,2
1515,0_2,531436.2529,181477.0342,1,2
1516,7_2,532038.1522,180444.2349,4,2
1517,0_2,531337.6568,180914.5123,1,2
1518,0_2,530860.3981,181461.3339,1,2
1519,4_2,531903.602,181842.108,1,2
1520,4_2,532655.6777,181374.6534,1,2
1521,7_2,531863.9479,179824.1084,4,2
1522,7_2,532063.9,180218.8476,4,2
1523,1_2,533788.833,179745.1192,2,2
1524,6_2,532190.4435,179895.1451,3,2
1525,0_2,531113.4914,181609.723,1,2
1526,4_2,532829.3538,181297.5989,1,2
1527,0_2,531640.1973,181008.7178,1,2
1528,0_2,531164.249,182002.0767,1,2
1530,3_2,531562.7622,179657.9832,4,2
1531,4_2,532544.9612,180781.7757,1,2
1534,1_2,533045.1253,179917.1241,2,2
1535,2_2,533585.7772,181696.4891,3,2
1536,7_2,532056.4998,180525.4573,4,2
1537,7_2,531692.2282,180362.0952,4,2
1538,1_2,533758.7299,179676.3473,2,2
1540,3_2,530869.9869,180142.4381,4,2
1541,4_2,532110.7067,181443.2982,1,2
1542,2_2,533223.6316,181852.7572,3,2
1543,2_2,532778.6601,181976.8432,3,2
1544,3_2,530711.3788,179278.3526,4,2
1545,3_2,531442.3605,179526.138,4,2
1546,5_2,533001.031,180760.6801,2,2
1547,0_2,531464.4029,181968.9927,1,2
1548,3_2,531141.4408,179356.9429,4,2
1549,1_2,532927.3757,179252.6701,2,2
1550,4_2,532324.4387,181173.4408,1,2
1551,2_2,533919.5562,181479.5316,3,2
1552,2_2,533116.0634,181722.669,3,2
1553,7_2,531101.0084,180137.1457,4,2
